Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,3,49,AivKernel,hcom_allReduce_,static,COMMUNICATION,1774442670966239.076	,9.520,2.078000,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.795,224508,0.022,0.003,3.137,0.402,2.01,0.258,2.041,0.262,0.173,0.000
0,4294967295,4,49,AivKernel,hcom_allReduce_,static,COMMUNICATION,1774442670966248.616	,19.660,0.000000,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.734,453146,0.041,0.003,4.774,0.303,7.845,0.499,1.592,0.101,0.158,0.000
0,2,17,48,RmsNorm_normal_all_bf16_high_performance_0,RmsNorm,static,AI_VECTOR_CORE,1774442670966268.976	,6.860,0.840000,16,0,NO,"""16,5120;5120""",DT_BF16;DT_BF16,ND;ND,"""16,5120;16,1""",DT_BF16;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.372,154705,0.617,0.115,1.459,0.272,0.468,0.087,0.176,0.033,0.137,0.000
0,2,18,48,MatMulV2_ND_ND_FP16_FP16_false_true_all_98883,MatMulCommon,static,AI_CORE,1774442670966275.856	,13.440,0.000000,24,0,NO,"""16,5120;768,5120""",DT_BF16;DT_BF16,ND;ND,"""16,768""",DT_BF16,ND,N/A,10.775,465477,0.665,0.062,1.733,0.161,2.151,0.2,7.276,0.675,0.161,0.015,0.057,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.171
0,2,19,48,Slice_ee29dafe4fe21e12bb8d56ae91626cba_high_performance_524000000,SliceAiCore,static,AI_VECTOR_CORE,1774442670966289.316	,2.300,0.060000,8,0,NO,"""16,6,128;3;3""",DT_BF16;INT64;INT64,NCL;ND;ND,"""16,4,128""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.272,18318,0.008,0.006,0.324,0.255,0.122,0.096,0.132,0.104,0.182,0.000
0,2,20,48,RmsNorm_normal_all_bf16_high_performance_2,RmsNorm,static,AI_VECTOR_CORE,1774442670966291.656	,13.980,0.200000,32,0,NO,"""16,4,128;128""",DT_BF16;DT_BF16,ND;ND,"""16,4,128;16,4,1""",DT_BF16;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.104,639600,0.328,0.03,2.234,0.201,1.036,0.093,0.246,0.022,0.183,0.000
0,2,21,48,Slice_ee29dafe4fe21e12bb8d56ae91626cba_high_performance_524000000,SliceAiCore,static,AI_VECTOR_CORE,1774442670966305.656	,2.240,0.020000,8,0,NO,"""16,768;2;2""",DT_BF16;INT64;INT64,NCL;ND;ND,"""16,128""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.258,18108,0.008,0.006,0.328,0.261,0.112,0.089,0.123,0.098,0.18,0.000
0,2,22,48,RmsNorm_normal_all_bf16_high_performance_2,RmsNorm,static,AI_VECTOR_CORE,1774442670966307.936	,6.000,0.010000,16,0,NO,"""16,1,128;128""",DT_BF16;DT_BF16,ND;ND,"""16,1,128;16,1,1""",DT_BF16;FLOAT,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.562,102575,0.295,0.083,1.974,0.554,0.514,0.144,0.237,0.067,0.097,0.000
0,4294967295,23,48,_triton_rope_1,_triton_rope_1,N/A,AI_VECTOR_CORE,1774442670966313.956	,4.600,0.000000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83627,0.0,0.068,0.0,0.172,0.0,0.086,0.0,0.165,0.182,0.000
0,2,24,48,Slice_ee29dafe4fe21e12bb8d56ae91626cba_high_performance_524000000,SliceAiCore,static,AI_VECTOR_CORE,1774442670966318.576	,2.160,0.000000,8,0,NO,"""16,768;2;2""",DT_BF16;INT64;INT64,NCL;ND;ND,"""16,128""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.152,16588,0.008,0.007,0.338,0.293,0.107,0.093,0.118,0.103,0.182,0.000
0,4294967295,25,48,reshape_and_cache_200000000,reshape_and_cache_200000000,N/A,AI_VECTOR_CORE,1774442670966320.756	,3.860,0.090000,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68635,0.0,0.007,0.0,0.288,0.0,0.005,0.0,0.02,0.253,0.000
0,2,36,48,FusedInferAttentionScore_3b093497fc536d61a77a7a3293a524da_5000000000010200203,FusedInferAttentionScore,static,MIX_AIC,1774442670966326.996	,50.898,2.390000,24,0,NO,"""16,4,128;12550,128,128;12550,128,128;;2048,2048;16;16;;;;;;;;16,512;;;;;;;;;;;;;;;;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED;INT8;INT64;INT64;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;INT32;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED,ND;ND;ND;NULL;ND;ND;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL,"""16,4,128;""",DT_BF16;FLOAT,ND;ND,0,20.681,893416,0.199,0.01,14.203,0.687,0.507,0.025,1.367,0.066,0.281,0.014,0.102,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.632
0,2,37,48,MatMulV2_ND_ND_FP16_FP16_false_true_all_99011,MatMulCommon,static,AI_CORE,1774442670966378.614	,12.120,0.602000,23,0,NO,"""16,512;5120,512""",DT_BF16;DT_BF16,ND;ND,"""16,5120""",DT_BF16,ND,N/A,10.007,414288,0.529,0.053,2.749,0.275,1.242,0.124,3.876,0.387,0.48,0.048,0.072,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.125
0,4294967295,N/A,N/A,hcom_allReduce__360_1_179,hcom_allReduce_,N/A,COMMUNICATION,1774442670966391.174	,150.498,0.630000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,8,49,AivKernel,hcom_allReduce_,static,COMMUNICATION,1774442670966391.174	,150.498,0.000000,16,0,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.187,4181374,0.042,0.0,10.003,0.069,134.163,0.924,2.387,0.016,0.059,0.000
0,2,40,48,AddRmsNormBias_352d2859a07d64c080e8dfc836d9897f_33,AddRmsNormBias,static,AI_VECTOR_CORE,1774442670966542.392	,5.680,0.752000,16,0,NO,"""16,5120;16,5120;5120;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED,ND;ND;ND;NULL,"""16,5120;16,1;16,5120""",DT_BF16;FLOAT;DT_BF16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.937,113373,1.212,0.308,0.722,0.184,1.033,0.262,0.794,0.202,0.184,0.000
0,2,41,48,MatMulV2_ND_ND_FP16_FP16_false_true_all_99011,MatMulCommon,static,AI_CORE,1774442670966548.092	,32.938,0.000000,16,0,NO,"""16,5120;3200,5120""",DT_BF16;DT_BF16,ND;ND,"""16,3200""",DT_BF16,ND,N/A,31.382,903811,5.111,0.163,8.188,0.261,11.028,0.351,28.946,0.922,0.552,0.018,0.001,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.518
0,2,42,48,SwiGlu_3_high_performance_27,SwiGlu,static,AI_VECTOR_CORE,1774442670966581.050	,5.820,0.062000,6,0,NO,"""16,3200""",DT_BF16,ND,"""16,1600""",DT_BF16,ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.091,54986,0.611,0.12,1.502,0.295,0.748,0.147,0.166,0.033,0.197,0.000
