Device_id,Model ID,Task ID,Stream ID,Name,Type,OP State,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID,aicore_time(us),aic_total_cycles,aic_mac_time(us),aic_mac_ratio,aic_scalar_time(us),aic_scalar_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_fixpipe_time(us),aic_fixpipe_ratio,aic_icache_miss_rate,aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_scalar_time(us),aiv_scalar_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte3_time(us),aiv_mte3_ratio,aiv_icache_miss_rate,cube_utilization(%)
0,4294967295,N/A,N/A,hcom_reduceScatter__503_933_1,hcom_reduceScatter_,N/A,COMMUNICATION,1774441597978639.532	,350.812,1.616000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,16335,39,reduce_scatterAicpuKernel,reduce_scatterAicpuKernel,dynamic,AI_CPU,1774441597978908.546	,309.094,0.000000,58111,58111,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,43360,2,AddRmsNormBias,AddRmsNormBias,dynamic,AI_VECTOR_CORE,1774441597978991.804	,18.000,0.000000,43,0,NO,"""257,5120;257,5120;5120;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED,ND;ND;ND;NULL,"""257,5120;257,1;257,5120""",DT_BF16;FLOAT;DT_BF16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.745,1141258,6.581,0.446,4.148,0.281,3.907,0.265,3.03,0.205,0.107,0.000
0,4294967295,N/A,N/A,hcom_allGather__503_934_1,hcom_allGather_,N/A,COMMUNICATION,1774441597979011.704	,282.136,2.000000,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,16337,39,allgatherAicpuKernel,allgatherAicpuKernel,dynamic,AI_CPU,1774441597979217.700	,826.384,0.000000,58111,58111,NO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,43363,2,aclnnMatmul_MatMulCommon_MatMulV2,MatMulV2,dynamic,AI_CORE,1774441597979294.880	,126.416,0.000000,24,0,NO,"""4112,5120;768,5120""",DT_BF16;DT_BF16,ND;ND,"""4112,768""",DT_BF16,ND,N/A,123.004,5313779,94.133,0.765,45.249,0.368,71.661,0.583,115.665,0.94,10.108,0.082,0.002,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.301
0,4294967295,43364,2,split_qkv_rmsnorm_rope_kernel,split_qkv_rmsnorm_rope_kernel,static,AI_VECTOR_CORE,1774441597979421.316	,49.720,0.000000,48,0,YES,"""4112,768;128""",DT_BF16;DT_BF16,ND;ND,"""4112,512;4112,128;4112,128""",DT_BF16;DT_BF16;DT_BF16,ND;ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.328,3657162,13.462,0.318,5.234,0.124,28.266,0.668,3.772,0.089,0.031,0.000
0,4294967295,43365,2,ReshapeAndCacheNdKernel,ReshapeAndCacheNdKernel,dynamic,AI_VECTOR_CORE,1774441597979471.056	,28.620,0.030000,48,0,NO,"""4104,1,128;4104,1,128;12550,128,1,128;12550,128,1,128;4104""",DT_BF16;DT_BF16;DT_BF16;DT_BF16;INT32,ND;ND;ND;ND;ND,"""12550,128,1,128;12550,128,1,128""",DT_BF16;DT_BF16,ND;ND,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.533,2206029,0.016,0.001,18.421,0.721,15.685,0.614,16.077,0.63,0.007,0.000
0,4294967295,43366,2,FusedInferAttentionScore,FusedInferAttentionScore,dynamic,MIX_AIC,1774441597979500.596	,164.276,0.880000,24,48,NO,"""4112,4,128;4112,1,128;4112,1,128;;2048,2048;2;2;;;;;;;;;;;;;;;;;;;;;;;;""",DT_BF16;DT_BF16;DT_BF16;DT_UNDEFINED;INT8;INT64;INT64;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED;DT_UNDEFINED,ND;ND;ND;NULL;ND;ND;ND;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL,"""4112,4,128;""",DT_BF16;FLOAT,ND;ND,0,146.812,6342295,54.679,0.372,117.95,0.803,49.579,0.338,80.27,0.547,66.756,0.455,0.004,147.837,12773081,82.66,0.559,79.992,0.541,47.395,0.321,26.024,0.176,0.022,89.369
0,4294967295,43367,2,aclnnInplaceCopy_TensorMoveAiCore_TensorMove,TensorMove,dynamic,AI_VECTOR_CORE,1774441597979666.052	,8.820,1.224000,48,0,NO,"""4112,4,128""",DT_BF16,NCL,"""4112,4,128""",DT_BF16,NCL,N/A,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.606,657160,0.008,0.001,0.186,0.024,3.35,0.44,0.909,0.119,0.236,0.000
